data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2015-02-22,201508,70.0,70,70,70,0.9760339,4.6677837,0,1,150140220150819589,2023-08-20,0,1.4404775,1499641,23.8571428571429,1E+2,0,1.0,1,85.8627827142857,57.8571428571429,27.0870301428571,32.7142857142857,35.0,,,,,38458
2015-02-15,201507,66.0,66,66,66,0.9879217,4.4010534,0,1,150140220150719589,2023-08-20,0,1.5464513,1499641,24.4285714285714,99.1428571428571,1,1.0,1,84.0408557142857,59.7142857142857,27.3614482857143,32,30.0,,,,,38458
2015-02-08,201506,38.0,38,38,38,0.44796306,2.5339398,0,1,150140220150619589,2023-08-20,0,0.970807,1499641,24.5714285714286,1E+2,1,0.0,1,82.62906,57.7142857142857,27.7958787142857,33.4285714285714,22.0,,,,,38458
2015-02-01,201505,48.0,48,48,48,0.8958184,3.200766,0,1,150140220150519589,2023-08-20,0,1.3147174,1499641,23.7142857142857,99.1428571428571,0,0.0,1,83.2815457142857,58.5714285714286,26.8555558571429,32.2857142857143,22.0,,,,,38458
2015-01-25,201504,35.0,35,35,35,0.583513,2.3338919,0,1,150140220150419589,2023-08-20,0,1.052054,1499641,24.1428571428571,99.1428571428571,1,0.0,1,78.4521714285714,52.5714285714286,28.106387,34,15.0,,,,,38458
2015-01-18,201503,40.0,40,40,40,0.938015,2.667305,0,1,150140220150319589,2023-08-20,0,1.4556731,1499641,24.4285714285714,98.2857142857143,1,0.0,1,78.5411891428571,53,28.0713638571429,33.7142857142857,16.0,,,,,38458
2015-01-11,201502,31.0,31,31,31,0.94824266,2.0671613,0,1,150140220150219589,2023-08-20,0,1.584117,1499641,24.8571428571429,98.2857142857143,0,0.0,1,75.3229557142857,51.5714285714286,28.8956037142857,34.4285714285714,19.0,,,,,38458
2015-01-04,201501,36.0,36,36,36,0.99764836,2.4005744,0,1,150140220150119589,2023-08-20,0,2.2443738,1499641,23.8571428571429,98.2857142857143,0,1.0,1,77.2670485714286,51.4285714285714,27.972723,33.2857142857143,17.0,,,,,38458
2014-12-28,201453,10.0,10,10,10,0.09645183,0.66682625,0,1,150140220145319589,2023-08-20,0,0.6035016,1499641,24.5714285714286,94.2857142857143,0,0.0,0,71.9576721428571,48.4285714285714,29.164021,35,13.0,,,,,38458
2014-12-21,201452,18.0,18,18,18,0.35563266,1.2002872,0,1,150140220145219589,2023-08-20,0,0.8882676,1499641,25,91.8571428571429,0,0.0,0,68.52989,46.1428571428571,29.5858445714286,35.1428571428571,7.0,,,,,38458
2014-12-14,201451,14.0,14,14,14,0.041023344,0.93355674,0,1,150140220145119589,2023-08-20,0,0.5686941,1499641,24.4285714285714,94.2857142857143,0,0.0,0,72.2202878571429,47.8571428571429,29.0547565714286,34.8571428571429,2.0,,,,,38458
2014-12-07,201450,18.0,18,18,18,0.10891778,1.2002872,0,1,150140220145019589,2023-08-20,0,0.6901674,1499641,24.7142857142857,94.8571428571429,0,0.0,0,71.4763814285714,46.2857142857143,29.4601285714286,35,10.0,,,,,38458
2014-11-30,201449,30.0,30,30,30,0.6303667,2.0004787,0,1,150140220144919589,2023-08-20,0,1.0911072,1499641,24.8571428571429,91.8571428571429,0,0.0,1,71.6560844285714,49.2857142857143,29.0052907142857,34,9.0,,,,,38458
2014-11-23,201448,25.0,25,25,25,0.17784233,1.6670656,0,1,150140220144819589,2023-08-20,0,0.78350747,1499641,24.4285714285714,89.5714285714286,0,0.0,1,67.7285321428571,45.5714285714286,29.4586891428571,35,14.0,,,,,38458
2014-11-16,201447,25.0,25,25,25,0.113124944,1.6670656,0,1,150140220144719589,2023-08-20,0,0.7303989,1499641,25,91.8571428571429,0,0.0,1,69.8302557142857,46.8571428571429,29.7303868571429,34.8571428571429,11.0,,,,,38458
2014-11-09,201446,30.0,30,30,30,0.5097837,2.0004787,0,1,150140220144619589,2023-08-20,0,1.0063184,1499641,24.8571428571429,93.2857142857143,0,0.0,1,69.7761492857143,42.5714285714286,29.667074,34.8571428571429,12.0,,,,,38458
2014-11-02,201445,46.0,46,46,46,0.9918557,3.0674007,0,1,150140220144519589,2023-08-20,0,1.7769154,1499641,25.1428571428571,91,0,1.0,1,68.7311762857143,44.5714285714286,29.9126985714286,35.1428571428571,16.0,,,,,38458
2014-10-26,201444,24.0,24,24,24,0.37432164,1.600383,0,1,150140220144419589,2023-08-20,0,0.9142057,1499641,24.5714285714286,91.1428571428571,0,0.0,1,67.7480657142857,45,29.6029704285714,35,9.0,,,,,38458
2014-10-19,201443,25.0,25,25,25,0.29128104,1.6670656,0,1,150140220144319589,2023-08-20,0,0.86188215,1499641,24.7142857142857,93.2857142857143,0,0.0,1,69.2991617142857,43.1428571428571,29.8440302857143,35.2857142857143,8.0,,,,,38458
2014-10-12,201442,24.0,24,24,24,0.17695665,1.600383,0,1,150140220144219589,2023-08-20,0,0.7791847,1499641,25.2857142857143,92.7142857142857,0,0.0,1,68.735653,46.4285714285714,29.9943021428571,35.4285714285714,12.0,,,,,38458
2014-10-05,201441,31.0,31,31,31,0.59491295,2.0671613,0,1,150140220144119589,2023-08-20,0,1.0634607,1499641,25.2857142857143,94.1428571428571,0,0.0,1,70.5473452857143,47.2857142857143,29.8326815714286,35.7142857142857,14.0,,,,,38458
2014-09-28,201440,31.0,31,31,31,0.80577564,2.0671613,0,1,150140220144019589,2023-08-20,0,1.258974,1499641,24.7142857142857,94.1428571428571,0,0.0,1,68.1534378571429,43,29.9788357142857,36,16.0,,,,,38458
2014-09-21,201439,35.0,35,35,35,0.9200727,2.3338919,0,1,150140220143919589,2023-08-20,0,1.4412715,1499641,24.1428571428571,94,0,0.0,1,69.0370962857143,46.5714285714286,29.3460297142857,34.8571428571429,16.0,,,,,38458
2014-09-14,201438,20.0,20,20,20,0.0846512,1.3336525,0,1,150140220143819589,2023-08-20,0,0.6764996,1499641,24.8571428571429,93.4285714285714,0,0.0,0,70.0157937142857,47.4285714285714,29.8428837142857,35.1428571428571,9.0,,,,,38458
2014-09-07,201437,19.0,19,19,19,0.019895826,1.2669699,0,1,150140220143719589,2023-08-20,0,0.5636956,1499641,24.8571428571429,95.7142857142857,0,0.0,0,72.0048985714286,47.5714285714286,29.486177,35,8.0,,,,,38458
2014-08-31,201436,32.0,32,32,32,0.31716084,2.1338441,0,1,150140220143619589,2023-08-20,0,0.8915097,1499641,24.2857142857143,95,0,0.0,1,70.3006414285714,45,29.2947845714286,35,15.0,,,,,38458
2014-08-24,201435,39.0,39,39,39,0.54518974,2.6006224,0,1,150140220143519589,2023-08-20,0,1.0260667,1499641,24.8571428571429,92.7142857142857,0,0.0,1,69.3651942857143,45.2857142857143,29.5240564285714,35.1428571428571,14.0,,,,,38458
2014-08-17,201434,27.0,27,27,27,0.15820228,1.8004309,0,1,150140220143419589,2023-08-20,0,0.77557063,1499641,25,94.8571428571429,0,0.0,1,71.1078562857143,47.1428571428571,29.8563287142857,35.4285714285714,8.0,,,,,38458
2014-08-10,201433,50.0,50,50,50,0.9894062,3.3341312,0,1,150140220143319589,2023-08-20,0,1.6860694,1499641,24.7142857142857,1E+2,0,1.0,1,75.5358748571429,46.7142857142857,29.1293227142857,35.2857142857143,17.0,,,,,38458
2014-08-03,201432,32.0,32,32,32,0.74547803,2.1338441,0,1,150140220143219589,2023-08-20,0,1.1865819,1499641,25,95.1428571428571,0,0.0,1,73.0069187142857,49,29.1721611428571,34.5714285714286,11.0,,,,,38458
2014-07-27,201431,29.0,29,29,29,0.6110134,1.9337962,0,1,150140220143119589,2023-08-20,0,1.0777596,1499641,25,95.2857142857143,0,0.0,1,76.7635158571429,51.8571428571429,28.4179397142857,33.5714285714286,7.0,,,,,38458
2014-07-20,201430,25.0,25,25,25,0.41189855,1.6670656,0,1,150140220143019589,2023-08-20,0,0.94033635,1499641,25,95,0,0.0,1,74.0573848571428,49.1428571428571,29.1430608571429,34.5714285714286,13.0,,,,,38458
2014-07-13,201429,27.0,27,27,27,0.5719694,1.8004309,0,1,150140220142919589,2023-08-20,0,1.0508397,1499641,24.5714285714286,98.4285714285714,0,0.0,1,77.5583565714286,50.1428571428571,28.5730005714286,34.2857142857143,10.0,,,,,38458
2014-07-06,201428,30.0,30,30,30,0.641021,2.0004787,0,1,150140220142819589,2023-08-20,0,1.0994406,1499641,24.4285714285714,1E+2,1,0.0,1,82.5242862857143,55,27.7877015714286,34.1428571428571,13.0,,,,,38458
2014-06-29,201427,21.0,21,21,21,0.102358654,1.4003352,0,1,150140220142719589,2023-08-20,0,0.70105404,1499641,24.2857142857143,1E+2,0,0.0,0,77.9261857142857,45.7142857142857,28.5379674285714,34.4285714285714,11.0,,,,,38458
2014-06-22,201426,28.0,28,28,28,0.35467225,1.8671135,0,1,150140220142619589,2023-08-20,0,0.90796065,1499641,24.4285714285714,1E+2,1,0.0,1,82.801345,56.7142857142857,27.9710035714286,33.8571428571429,13.0,,,,,38458
2014-06-15,201425,31.0,31,31,31,0.5634377,2.0671613,0,1,150140220142519589,2023-08-20,0,1.0415351,1499641,24.5714285714286,1E+2,1,0.0,1,85.4301962857143,61.1428571428571,27.5089158571429,32.5714285714286,12.0,,,,,38458
2014-06-08,201424,33.0,33,33,33,0.6539069,2.2005267,0,1,150140220142419589,2023-08-20,0,1.1043406,1499641,24.5714285714286,1E+2,0,0.0,1,84.2916392857143,51.5714285714286,27.8265208571429,33.8571428571429,13.0,,,,,38458
2014-06-01,201423,29.0,29,29,29,0.22648324,1.9337962,0,1,150140220142319589,2023-08-20,0,0.8295576,1499641,25.1428571428571,99.1428571428571,0,0.0,1,79.3540607142857,48.7142857142857,28.6858232857143,34.8571428571429,8.0,,,,,38458
2014-05-25,201422,28.0,28,28,28,0.057404242,1.8671135,0,2,150140220142219589,2023-08-20,0,0.6832906,1499641,24.4285714285714,1E+2,1,0.0,1,83.4290548571429,55.8571428571429,27.850561,33.4285714285714,8.0,,,,,38458
2014-05-18,201421,28.0,28,28,28,0.09423461,1.8671135,0,1,150140220142119589,2023-08-20,0,0.72453034,1499641,24.5714285714286,1E+2,1,0.0,1,85.7928528571429,53.1428571428571,27.5218025714286,33.5714285714286,9.0,,,,,38458
2014-05-11,201420,55.0,55,55,55,0.99320894,3.6675444,0,1,150140220142019589,2023-08-20,0,1.7081444,1499641,24.8571428571429,99.1428571428571,1,1.0,1,84.6483657142857,55.5714285714286,27.6256647142857,33,14.0,,,,,38458
2014-05-04,201419,37.0,37,37,37,0.8812163,2.4672573,0,1,150140220141919589,2023-08-20,0,1.3412354,1499641,24,1E+2,0,0.0,1,87.5813988571429,68.4285714285714,26.5256974285714,30.5714285714286,15.0,,,,,38458
2014-04-27,201418,31.0,31,31,31,0.7142353,2.0671613,0,2,150140220141819589,2023-08-20,0,1.1595778,1499641,24.2857142857143,1E+2,1,0.0,1,89.172234,68.8571428571429,26.7000072857143,31.1428571428571,5.0,,,,,38458
2014-04-20,201417,27.0,27,27,27,0.34000084,1.8004309,0,2,150140220141719589,2023-08-20,0,0.8972166,1499641,24.5714285714286,1E+2,1,0.0,1,82.9111514285714,55.4285714285714,27.9104194285714,34.2857142857143,14.0,,,,,38458
2014-04-13,201416,23.0,23,23,23,0.086104065,1.5337003,0,2,150140220141619589,2023-08-20,0,0.69439256,1499641,24.7142857142857,99.2857142857143,1,0.0,1,84.7385825714286,59.4285714285714,27.4231231428571,32.7142857142857,6.0,,,,,38458
2014-04-06,201415,29.0,29,29,29,0.31697845,1.9337962,0,2,150140220141519589,2023-08-20,0,0.8864622,1499641,24.5714285714286,98.2857142857143,1,0.0,1,83.197395,54.5714285714286,27.4168632857143,32.7142857142857,8.0,,,,,38458
2014-03-30,201414,41.0,41,41,41,0.87136227,2.7339876,0,2,150140220141419589,2023-08-20,0,1.304544,1499641,24.2857142857143,1E+2,1,0.0,1,85.6649928571428,54.1428571428571,27.0969328571429,33,11.0,,,,,38458
2014-03-23,201413,26.0,26,26,26,0.38069478,1.7337483,0,2,150140220141319589,2023-08-20,0,0.92138296,1499641,24.2857142857143,98.2857142857143,1,0.0,1,82.95375,55.8571428571429,27.40987,33.5714285714286,4.0,,,,,38458
2014-03-16,201412,39.0,39,39,39,0.9608094,2.6006224,0,2,150140220141219589,2023-08-20,0,1.5561959,1499641,24.5714285714286,1E+2,1,1.0,1,89.1118592857143,64.2857142857143,26.5905708571429,31,10.0,,,,,38458
2014-03-09,201411,24.0,24,24,24,0.61744463,1.600383,0,2,150140220141119589,2023-08-20,0,1.0912855,1499641,24.4285714285714,96.5714285714286,1,0.0,1,82.9441378571428,59,27.1674945714286,32.4285714285714,5.0,,,,,38458
2014-03-02,201410,27.0,27,27,27,0.8810996,1.8004309,0,1,150140220141019589,2023-08-20,0,1.4151419,1499641,24.1428571428571,1E+2,1,0.0,1,88.899137,68.2857142857143,26.185129,30.5714285714286,4.0,,,,,38458
2014-02-23,201409,22.0,22,22,22,0.80819046,1.4670178,0,1,150140220140919589,2023-08-20,0,1.3212638,1499641,24.1428571428571,1E+2,1,0.0,0,85.2055614285714,61.4285714285714,27.1525251428571,32.5714285714286,4.0,,,,,38458
2014-02-16,201408,18.0,18,18,18,0.7207603,1.2002872,0,1,150140220140819589,2023-08-20,0,1.2245196,1499641,23.8571428571429,1E+2,0,0.0,0,91.0087435714286,69.8571428571429,25.6704842857143,30.2857142857143,4.0,,,,,38458
2014-02-09,201407,18.0,18,18,18,0.7033871,1.2002872,0,1,150140220140719589,2023-08-20,0,1.2021194,1499641,24.1428571428571,99.1428571428571,1,0.0,0,89.8027325714286,54.8571428571429,25.9441381428571,30.7142857142857,2.0,,,,,38458
2014-02-02,201406,13.0,13,13,13,0.16425309,0.86687416,0,1,150140220140619589,2023-08-20,0,0.7069929,1499641,24,99.1428571428571,0,0.0,0,84.0319205714286,58.5714285714286,26.9904191428571,32.4285714285714,2.0,,,,,38458
2014-01-26,201405,13.0,13,13,13,0.07247956,0.86687416,0,1,150140220140519589,2023-08-20,0,0.6074572,1499641,23,99.1428571428571,0,0.0,0,85.3927628571429,60.8571428571429,25.8408894285714,31.4285714285714,4.0,,,,,38458
2014-01-19,201404,17.0,17,17,17,0.37422967,1.1336046,0,1,150140220140419589,2023-08-20,0,0.8995366,1499641,24,96.5714285714286,0,0.0,0,78.3489121428571,54.7142857142857,27.8095615714286,33.2857142857143,7.0,,,,,38458
2014-01-12,201403,27.0,27,27,27,0.98429155,1.8004309,0,1,150140220140319589,2023-08-20,0,1.9898275,1499641,24,98.2857142857143,0,1.0,1,80.3862657142857,57,27.6266261428571,33.4285714285714,5.0,,,,,38458
2014-01-05,201402,22.0,22,22,22,0.9757906,1.4670178,0,1,150140220140219589,2023-08-20,0,2.0124755,1499641,23.8571428571429,96.5714285714286,0,0.0,0,81.0737831428571,55.1428571428571,26.9845,32.2857142857143,7.0,,,,,38458
2013-12-29,201401,8.0,8,8,8,0.23533043,0.53346103,0,1,150140220140119589,2023-08-20,0,0.7223527,1499641,24.5714285714286,95.8571428571429,0,0.0,0,72.6530621428572,47.7142857142857,29.1761151428571,34.8571428571429,0.0,,,,,38458
2013-12-22,201352,13.0,13,13,13,0.48787546,0.86687416,0,1,150140220135219589,2023-08-20,0,0.9883691,1499641,24.7142857142857,97.4285714285714,0,0.0,0,76.6847487142857,49.2857142857143,28.6352398571429,34.5714285714286,4.0,,,,,38458
2013-12-15,201351,7.0,7,7,7,0.04177084,0.46677837,0,1,150140220135119589,2023-08-20,0,0.47180182,1499641,24.1428571428571,96.7142857142857,0,0.0,0,78.4993034285714,49.7142857142857,28.0246011428571,34.1428571428571,2.0,,,,,38458
2013-12-08,201350,16.0,16,16,16,0.52197325,1.0669221,0,1,150140220135019589,2023-08-20,0,1.0195088,1499641,24.7142857142857,92.5714285714286,0,0.0,0,71.2857121428571,43.1428571428571,29.3174605714286,35,5.0,,,,,38458
2013-12-01,201349,14.0,14,14,14,0.33006215,0.93355674,0,1,150140220134919589,2023-08-20,0,0.85419333,1499641,24.8571428571429,92.5714285714286,0,0.0,0,68.6568417142857,44.2857142857143,29.7267574285714,35.7142857142857,5.0,,,,,38458
2013-11-24,201348,17.0,17,17,17,0.41162297,1.1336046,0,1,150140220134819589,2023-08-20,0,0.9283741,1499641,25.1428571428571,94.2857142857143,0,0.0,0,72.9350271428571,48,29.3293124285714,35,0.0,,,,,38458
2013-11-17,201347,15.0,15,15,15,0.21098082,1.0002394,0,1,150140220134719589,2023-08-20,0,0.7628249,1499641,25.1428571428571,87.4285714285714,0,0.0,0,66.5246235714286,45.2857142857143,29.8799351428571,35.1428571428571,3.0,,,,,38458
2013-11-10,201346,17.0,17,17,17,0.4289304,1.1336046,0,1,150140220134619589,2023-08-20,0,0.94195193,1499641,25.4285714285714,91.4285714285714,0,0.0,0,68.003386,46.5714285714286,30.023842,35.4285714285714,4.0,,,,,38458
2013-11-03,201345,25.0,25,25,25,0.9134061,1.6670656,0,1,150140220134519589,2023-08-20,0,1.5279555,1499641,25.1428571428571,92,0,0.0,1,69.8911292857143,46.5714285714286,29.6916974285714,35.1428571428571,1.0,,,,,38458
2013-10-27,201344,16.0,16,16,16,0.55897075,1.0669221,0,1,150140220134419589,2023-08-20,0,1.0538368,1499641,24.8571428571429,93.4285714285714,0,0.0,0,71.4423242857143,46.7142857142857,29.3383574285714,35.1428571428571,6.0,,,,,38458
2013-10-20,201343,15.0,15,15,15,0.59567904,1.0002394,0,1,150140220134319589,2023-08-20,0,1.093207,1499641,24.4285714285714,93.2857142857143,0,0.0,0,68.3915334285714,43.2857142857143,29.8306875714286,35.7142857142857,3.0,,,,,38458
2013-10-13,201342,19.0,19,19,19,0.8231388,1.2669699,0,1,150140220134219589,2023-08-20,0,1.3797876,1499641,25.1428571428571,91.1428571428571,0,0.0,0,69.5286935714286,45.5714285714286,29.6048025714286,35.5714285714286,5.0,,,,,38458
2013-10-06,201341,9.0,9,9,9,0.17165025,0.6001436,0,1,150140220134119589,2023-08-20,0,0.6723837,1499641,25,93.4285714285714,0,0.0,0,69.7523414285714,44.1428571428571,29.8756611428571,35.5714285714286,1.0,,,,,38458
2013-09-29,201340,16.0,16,16,16,0.7500977,1.0669221,0,1,150140220134019589,2023-08-20,0,1.2843512,1499641,24.8571428571429,94.2857142857143,0,0.0,0,69.40293,45,29.8211234285714,35.4285714285714,1.0,,,,,38458
2013-09-22,201339,15.0,15,15,15,0.6407568,1.0002394,0,1,150140220133919589,2023-08-20,0,1.1435128,1499641,25.1428571428571,94.8571428571429,0,0.0,0,70.3724057142857,46.1428571428571,30.0793648571429,35.8571428571429,4.0,,,,,38458
2013-09-15,201338,9.0,9,9,9,0.093989536,0.6001436,0,1,150140220133819589,2023-08-20,0,0.5864809,1499641,24.5714285714286,95.7142857142857,0,0.0,0,71.6079442857143,45.5714285714286,29.569125,35,0.0,,,,,38458
2013-09-08,201337,15.0,15,15,15,0.25486687,1.0002394,0,1,150140220133719589,2023-08-20,0,0.7987076,1499641,25.5714285714286,92.8571428571429,0,0.0,0,72.0761971428571,48.1428571428571,29.7245918571429,35.4285714285714,4.0,,,,,38458
2013-09-01,201336,12.0,12,12,12,0.06908738,0.8001915,0,1,150140220133619589,2023-08-20,0,0.59218085,1499641,24.8571428571429,97.4285714285714,0,0.0,0,74.0722271428571,49.7142857142857,29.4327798571429,35,4.0,,,,,38458
2013-08-25,201335,21.0,21,21,21,0.55563474,1.4003352,0,1,150140220133519589,2023-08-20,0,1.0441519,1499641,24.7142857142857,99.1428571428571,0,0.0,0,79.2941515714286,51,28.5502971428571,34.8571428571429,7.0,,,,,38458
2013-08-18,201334,24.0,24,24,24,0.70889425,1.600383,0,1,150140220133419589,2023-08-20,0,1.1781033,1499641,24.8571428571429,95.7142857142857,0,0.0,1,74.3935692857143,49.4285714285714,29.39825,35,9.0,,,,,38458
2013-08-11,201333,14.0,14,14,14,0.16803311,0.93355674,0,1,150140220133319589,2023-08-20,0,0.7185248,1499641,24.8571428571429,98.2857142857143,0,0.0,0,76.9385364285714,43.1428571428571,29.0202551428571,35.5714285714286,3.0,,,,,38458
2013-08-04,201332,28.0,28,28,28,0.910703,1.8671135,0,1,150140220133219589,2023-08-20,0,1.4814773,1499641,24.4285714285714,1E+2,0,0.0,1,80.477652,52,28.225697,34.8571428571429,10.0,,,,,38458
2013-07-28,201331,13.0,13,13,13,0.2648605,0.86687416,0,1,150140220133119589,2023-08-20,0,0.7949767,1499641,23.7142857142857,1E+2,0,0.0,0,76.7880484285714,48.4285714285714,28.4636835714286,35,5.0,,,,,38458
2013-07-21,201330,24.0,24,24,24,0.95801955,1.600383,0,1,150140220133019589,2023-08-20,0,1.7655996,1499641,24.2857142857143,97.5714285714286,0,1.0,1,76.1794207142857,49.8571428571429,28.5259207142857,34.1428571428571,6.0,,,,,38458
2013-07-14,201329,17.0,17,17,17,0.69301397,1.1336046,0,1,150140220132919589,2023-08-20,0,1.1954159,1499641,23.7142857142857,99.1428571428571,0,0.0,0,82.7908764285714,55,27.2401281428571,33.2857142857143,6.0,,,,,38458
2013-07-07,201328,9.0,9,9,9,0.056421064,0.6001436,0,1,150140220132819589,2023-08-20,0,0.53357905,1499641,23.7142857142857,1E+2,0,0.0,0,80.9899928571429,48.1428571428571,27.563564,33.5714285714286,1.0,,,,,38458
2013-06-30,201327,15.0,15,15,15,0.25572625,1.0002394,0,1,150140220132719589,2023-08-20,0,0.7993986,1499641,23.7142857142857,99.1428571428571,0,0.0,0,82.4780742857143,49.2857142857143,27.1339627142857,33.4285714285714,3.0,,,,,38458
2013-06-23,201326,16.0,16,16,16,0.34243768,1.0669221,0,1,150140220132619589,2023-08-20,0,0.8719968,1499641,24.7142857142857,98.2857142857143,1,0.0,0,77.1316422857143,54.8571428571429,28.5261062857143,33.2857142857143,3.0,,,,,38458
2013-06-16,201325,22.0,22,22,22,0.7598098,1.4670178,0,1,150140220132519589,2023-08-20,0,1.2492936,1499641,24.4285714285714,1E+2,0,0.0,0,77.86697,47.1428571428571,28.6998227142857,34.2857142857143,4.0,,,,,38458
2013-06-09,201324,18.0,18,18,18,0.48339328,1.2002872,0,1,150140220132419589,2023-08-20,0,0.9864193,1499641,24,1E+2,0,0.0,0,83.5768335714286,56.8571428571429,27.7178108571429,33.5714285714286,2.0,,,,,38458
2013-06-02,201323,16.0,16,16,16,0.23814479,1.0669221,0,1,150140220132319589,2023-08-20,0,0.79077655,1499641,24.2857142857143,1E+2,0,0.0,0,78.3719137142857,49.8571428571429,28.5174967142857,34.4285714285714,4.0,,,,,38458
2013-05-26,201322,19.0,19,19,19,0.245587,1.2669699,0,2,150140220132219589,2023-08-20,0,0.81069815,1499641,24.7142857142857,1E+2,1,0.0,0,81.4177665714286,54.1428571428571,28.1553322857143,34,7.0,,,,,38458
2013-05-19,201321,18.0,18,18,18,0.08970157,1.2002872,0,2,150140220132119589,2023-08-20,0,0.66963047,1499641,24.5714285714286,99.1428571428571,1,0.0,0,82.1152771428571,53.4285714285714,27.9905425714286,33.5714285714286,6.0,,,,,38458
2013-05-12,201320,25.0,25,25,25,0.18989512,1.6670656,0,1,150140220132019589,2023-08-20,0,0.7924332,1499641,24.8571428571429,1E+2,1,0.0,1,87.360595,62,27.4056955714286,32.7142857142857,5.0,,,,,38458
2013-05-05,201319,26.0,26,26,26,0.0496432,1.7337483,0,1,150140220131919589,2023-08-20,0,0.6636832,1499641,24.2857142857143,1E+2,1,0.0,1,87.1825614285714,62.2857142857143,27.0327077142857,32.1428571428571,9.0,,,,,38458
2013-04-28,201318,30.0,30,30,30,0.015400207,2.0004787,0,1,150140220131819589,2023-08-20,0,0.6122672,1499641,24.8571428571429,1E+2,0,0.0,1,80.6940657142857,45.4285714285714,28.3566197142857,34.4285714285714,13.0,,,,,38458
2013-04-21,201317,37.0,37,37,37,0.02385819,2.4672573,0,2,150140220131719589,2023-08-20,0,0.661504,1499641,24.4285714285714,1E+2,1,0.0,1,85.4055871428571,60.2857142857143,27.3204234285714,32.5714285714286,14.0,,,,,38458
2013-04-14,201316,50.0,50,50,50,0.23744537,3.3341312,0,2,150140220131619589,2023-08-20,0,0.87149763,1499641,24.4285714285714,1E+2,1,0.0,1,87.7052472857143,63.5714285714286,27.1142852857143,32.2857142857143,9.0,,,,,38458
2013-04-07,201315,63.0,63,63,63,0.660163,4.2010055,0,2,150140220131519589,2023-08-20,0,1.0775601,1499641,25,97.4285714285714,1,0.0,1,84.0653228571429,59.2857142857143,27.8374422857143,33.2857142857143,26.0,,,,,38458
2013-03-31,201314,55.0,55,55,55,0.18714367,3.6675444,0,2,150140220131419589,2023-08-20,0,0.8503327,1499641,24.5714285714286,1E+2,1,0.0,1,82.8895077142857,59.4285714285714,27.7541397142857,33.1428571428571,24.0,,,,,38458
2013-03-24,201313,58.0,58,58,58,0.06095458,3.8675923,0,2,150140220131319589,2023-08-20,0,0.76506615,1499641,25.1428571428571,97.4285714285714,1,0.0,1,80.9392442857143,58.5714285714286,28.136654,33.4285714285714,10.0,,,,,38458
2013-03-17,201312,57.0,57,57,57,0.011018174,3.8009098,0,1,150140220131219589,2023-08-20,0,0.6783575,1499641,24.7142857142857,98.2857142857143,1,0.0,1,86.3115064285714,56.1428571428571,27.2002631428571,32.2857142857143,24.0,,,,,38458
2013-03-10,201311,82.0,82,82,82,0.36679065,5.467975,0,4,150140220131119589,2023-08-20,0,0.9490105,1499641,25.1428571428571,98.2857142857143,1,0.0,2,81.2251691428571,57.7142857142857,28.553659,34,24.0,,,,,38458
2013-03-03,201310,87.0,87,87,87,0.6842761,5.8013883,0,4,150140220131019589,2023-08-20,0,1.076702,1499641,24,1E+2,0,0.0,2,87.9072935714286,67,26.6274018571429,31.7142857142857,17.0,,,,,38458
2013-02-24,201309,87.0,87,87,87,0.94448453,5.8013883,0,4,150140220130919589,2023-08-20,0,1.2929772,1499641,24.2857142857143,97.4285714285714,1,0.0,2,82.620273,58.7142857142857,27.543006,33.2857142857143,30.0,,,,,38458
2013-02-17,201308,94.0,94,94,94,0.998481,6.268167,0,1,150140220130819589,2023-08-20,0,1.6272712,1499641,24.2857142857143,1E+2,1,1.0,2,85.9361885714286,62.2857142857143,26.8482542857143,32.1428571428571,34.0,,,,,38458
2013-02-10,201307,60.0,60,60,60,0.68388426,4.0009575,0,1,150140220130719589,2023-08-20,0,1.0931029,1499641,23.5714285714286,1E+2,0,0.0,1,87.4535648571429,67.7142857142857,26.2040101428571,30.2857142857143,21.0,,,,,38458
2013-02-03,201306,51.0,51,51,51,0.4669639,3.4008138,0,2,150140220130619589,2023-08-20,0,0.9838473,1499641,24.7142857142857,96,1,0.0,1,85.3685115714286,65.7142857142857,27.4341888571429,32.1428571428571,24.0,,,,,38458
2013-01-27,201305,62.0,62,62,62,0.9134518,4.1343226,0,2,150140220130519589,2023-08-20,0,1.297091,1499641,25,97.4285714285714,1,0.0,1,81.2456621428571,53.5714285714286,27.9729371428571,33.1428571428571,23.0,,,,,38458
2013-01-20,201304,48.0,48,48,48,0.80635697,3.200766,0,1,150140220130419589,2023-08-20,0,1.2018969,1499641,24.8571428571429,97.4285714285714,1,0.0,1,81.4553928571429,54.1428571428571,27.7018234285714,32.7142857142857,18.0,,,,,38458
2013-01-13,201303,51.0,51,51,51,0.99564326,3.4008138,0,1,150140220130319589,2023-08-20,0,1.8225404,1499641,25,95,1,1.0,1,81.6158028571429,55.8571428571429,28.0709951428571,33.8571428571429,21.0,,,,,38458
